track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1209jg7ahq3yHgb1yJ4PtH,0.353,0.897,0,-4.847,0,0.0682,0.0106,0.0243,0.261,0.126,103.443
7wOYkGmt7CUOnq0aheyFzY,0.568,0.901,6,-6.122000000000001,0,0.397,0.0022199999999999,0.0229,0.332,0.248,127.98
3Uop3symAjwE1isIxJyaOP,0.599,0.929,4,-3.817,0,0.0746,0.00339,0.00421,0.501,0.141,130.02700000000002
3pl77S4K310Nzio2pHU1qK,0.565,0.977,1,-2.202,1,0.0819999999999999,0.000158,0.8759999999999999,0.207,0.265,127.983
4wVIF46NDC4URwAPFwlVMp,0.569,0.7240000000000001,5,-4.455,1,0.0613,0.0152,0.0,0.119,0.211,128.009
7i8OCYUCt76BjxFPB6bYNY,0.233,0.923,5,-3.701,0,0.0457,0.00834,0.905,0.291,0.145,102.011
31jPcDIXquz6Z5uf25gwhD,0.557,0.941,8,-4.14,1,0.0658,0.00689,0.8009999999999999,0.1119999999999999,0.0797,127.973
0CuH80ZIk4m2OckEJYZ8yY,0.6679999999999999,0.687,9,-6.553,0,0.0687,0.0139,0.000111,0.236,0.581,128.017
4mrwnWBYoksj2BO4jthsb4,0.66,0.472,1,-12.422,1,0.0732,0.0126,0.0,0.297,0.304,126.051
0SUXaiVu9lXtP7s5Febb7W,0.591,0.8959999999999999,1,-5.737,1,0.111,0.00241,0.84,0.418,0.0903,129.97299999999998
5PhjrszvK1n8AtI83fPWVg,0.63,0.951,9,-4.157,0,0.1119999999999999,0.0237,0.156,0.366,0.268,131.966
6rsYw1N6aYJQkops4eFjNq,0.512,0.925,1,-2.404,1,0.28,0.00617,0.00514,0.536,0.262,129.993
1iOmLEvypLACEMAuFd1kJb,0.569,0.924,7,-3.4330000000000003,0,0.074,0.00698,0.0004639999999999,0.426,0.0455,127.906
3ibroeR6Dw9wsE8lPWJJG0,0.6859999999999999,0.96,1,-6.937,1,0.0805,0.0494,0.579,0.6,0.2289999999999999,127.993
2nrKuDLvgJGmxqPySyKhT2,0.513,0.8009999999999999,8,-4.902,1,0.0676,0.0727,0.0,0.0509,0.353,127.909
1eeb7X8NjETnaEQRJNGJ3A,0.409,0.847,1,-3.47,1,0.0499,0.0016699999999999,0.00598,0.186,0.034,124.301
2D5Fi0jgFCo2kWJ84wAxWb,0.568,0.968,7,-3.772,1,0.109,0.0004,0.397,0.0954,0.313,125.998
7wicnY9jZDiR6GKXMU9lUX,0.6459999999999999,0.958,4,-2.04,0,0.198,0.034,2.07e-05,0.133,0.0662,127.803
2d0UsAbvuAiCyR4oV6fiOq,0.34,0.923,0,-3.864,0,0.131,0.00814,0.0008289999999999,0.385,0.13,127.789
1H1t63Jv0nX7ayhnoLPIiB,0.738,0.7070000000000001,4,-4.984,0,0.0585,0.609,0.38,0.0625,0.174,130.004
4jJpQvBp06QjtcJsSCexQZ,0.434,0.6679999999999999,11,-4.808,0,0.0359,0.0311,0.0,0.497,0.281,129.803
3Kmcm8m9i6Be5LuWYgt47G,0.539,0.715,9,-3.809,0,0.0377,0.289,0.0,0.348,0.496,128.07299999999998
7jj0DeoBVMQrfdQrc9nTg5,0.7390000000000001,0.944,1,-3.863,1,0.0669,0.0148,0.0161,0.4029999999999999,0.12,125.009
68a6za8K8hOjUNLsH3LnLs,0.644,0.934,2,-4.685,1,0.0912,0.0401,0.00431,0.352,0.0844,128.012
1JMYXWQ8pSkqTAYExkKPT8,0.336,0.727,6,-4.4910000000000005,1,0.0371,0.00977,8.28e-05,0.5529999999999999,0.0744,127.854
5sKuVseU4s4Mlq3Qz72W4y,0.5670000000000001,0.97,7,-2.269,0,0.09,0.0841,0.0114,0.18,0.158,127.98
5nTVf9dJlysm1TAbuA47qe,0.5579999999999999,0.955,1,-4.313,1,0.0882,0.0211,0.42,0.174,0.226,128.014
1tTitAq9hN8pPiVRlejoBw,0.612,0.951,0,-3.3510000000000004,1,0.0572,0.0702,0.000112,0.0647,0.657,125.991
32iD965RO5haquFAlq5jhz,0.544,0.903,9,-5.965,1,0.0453,0.00215,0.8420000000000001,0.312,0.0999,130.031
2Y6I8OVTgvz1Yuch4oQJcO,0.406,0.91,10,-3.916,0,0.0594,0.0052,0.00236,0.0783,0.239,127.974
6aSYLx8FgM3JYo3K5Z3nSQ,0.488,0.7709999999999999,10,-8.374,0,0.053,0.0131,0.0112,0.187,0.0435,127.991
3rY0y41FwSxFB4qPH2UgXx,0.606,0.903,11,-4.869,1,0.0371,0.000345,0.901,0.1669999999999999,0.228,127.058
4x5C2qVSwGVvBeS78FixQp,0.618,0.968,7,-3.694,1,0.0536,0.000605,0.828,0.306,0.57,127.99
58hjBuGWj43LQ6WjN3ZQAK,0.33,0.7929999999999999,10,-4.628,0,0.155,0.0618,0.0,0.3829999999999999,0.2789999999999999,180.162
2HI1I94dCrcEpRamm2W8IK,0.664,0.8959999999999999,5,-4.782,0,0.0564,0.0177,0.00137,0.0681,0.523,127.958
2KDQm7lTUjM1mpCncnp3ey,0.492,0.993,5,-1.105,1,0.185,0.0266,0.00112,0.249,0.5589999999999999,126.524
0SfCG1utWyG5qWZE0feV6S,0.639,0.939,9,-2.026,1,0.0578,0.0129,0.396,0.693,0.133,137.982
4k7WEm5xueRULco1dE0HPX,0.441,0.705,11,-4.881,0,0.0638,0.107,0.000893,0.103,0.225,127.822
40VX50kHlByBKYWSoa6I5B,0.688,0.974,8,-1.14,0,0.13,0.00797,0.369,0.0515,0.669,150.096
0FTDvOs2mzgHAqL31PBXO5,0.5870000000000001,0.97,8,-4.512,1,0.216,0.000405,0.772,0.2019999999999999,0.146,128.069
2jTJ9q2tLYJnElfIkiPwPZ,0.446,0.928,0,-6.482,0,0.0907,0.00752,1.9e-05,0.506,0.239,127.012
3tuZ9smlgQx7uKaEwQmaA8,0.581,0.944,2,-1.859,1,0.158,0.0286,0.00389,0.409,0.536,127.955
63ZtaTHM7Cu3JEca5xrWi3,0.631,0.722,1,-3.031,1,0.0324,0.311,0.0,0.153,0.4429999999999999,105.045
13jht6Mw3wN0DubNCW3fbx,0.466,0.7440000000000001,9,-5.04,0,0.0502,0.467,4.76e-06,0.233,0.192,75.09100000000001
2gG6XzlJwwv2Sdf7TN7jmh,0.617,0.8140000000000001,1,-4.817,1,0.0513,0.0062,0.546,0.141,0.0534,128.034
1LIdxF1HjOpbSWOrlVOP79,0.664,0.924,1,-2.392,0,0.0648,0.171,0.0361,0.0341,0.517,125.955
3BY170fzottkAIIIPxk798,0.605,0.805,0,-5.316,1,0.0379,0.0283,0.0,0.111,0.589,125.995
6vkZlB6ENDJgiDuR88UlaU,0.371,0.866,6,-6.346,0,0.0565,0.00725,0.688,0.475,0.0601,139.738
0gbedKbKjiLj47RCTM94s5,0.6679999999999999,0.9,0,-6.839,1,0.0657,0.00196,0.00104,0.0957,0.191,127.992
6kRvtllePaPrrvftGsi9MS,0.649,0.82,4,-3.812,1,0.0558,0.121,0.0,0.0771,0.349,128.096
7dnMvKs5b3uo9KX4kcjoOQ,0.585,0.758,7,-5.475,1,0.0846,0.0322,0.0,0.25,0.376,127.992
6xb3sxgQFEyOZZpGMvyGPo,0.595,0.659,0,-4.472,0,0.0607,0.0721,0.0,0.23,0.3379999999999999,126.026
0C3JkwdOOsJipa8q9KLeE4,0.603,0.983,3,-2.8560000000000003,0,0.0792,0.00565,0.6779999999999999,0.303,0.0315,128.017
7lhmKq2lFR4PF3PFTQeLDg,0.6659999999999999,0.915,11,-3.3280000000000003,1,0.152,0.00534,0.3879999999999999,0.0768,0.252,128.012
6qj5IwiYLwiFfWLj191irx,0.603,0.899,11,-3.688,0,0.0389,0.0896,0.0585,0.216,0.1939999999999999,127.987
0TgSQ4AWBShqMjYww6D8Yf,0.545,0.8390000000000001,1,-4.24,1,0.0468,0.0223,0.0,0.0714,0.276,127.987
4GCFeGH4ZeFuQIFpbdSpiI,0.336,0.845,9,-5.407,0,0.0504,0.00407,0.772,0.536,0.0396,149.903
57G4O9hcMT15cCYgTEniYq,0.6859999999999999,0.778,11,-10.541,0,0.0854,0.00588,0.0474,0.46,0.275,128.011
0KC7nffWHaoe469YBAwo3L,0.604,0.938,8,-4.29,1,0.0458,0.0003129999999999,0.0117,0.0621,0.135,127.994
4uQzfUUpSPtP8378Qg5aTo,0.472,0.8809999999999999,6,-6.182,1,0.0491,0.0081,0.111,0.366,0.24,127.014
2ce5n5MpJQgvnAHtmfxS1C,0.602,0.97,1,-3.994,1,0.125,0.105,0.0053,0.201,0.364,127.953
0iBGgTRtJU8XEjdRL8ZFQi,0.627,0.938,2,-2.535,1,0.0384,0.0057399999999999,6.5e-06,0.0478,0.5870000000000001,101.981
3yXmslBa2eTtFI2tSXphR1,0.61,0.8059999999999999,9,-2.99,0,0.0574,0.0775,0.0,0.42,0.522,125.999
5rTkhUIFPbkqwb99ZA8PW3,0.435,0.7859999999999999,6,-6.063,1,0.0934,0.131,0.00305,0.0839,0.794,181.485
2SvNvlHAEdfYELO3sCWcKP,0.6559999999999999,0.939,11,-1.277,0,0.0479,0.0271,0.0179,0.321,0.528,108.086
6eJNHdd3fiCCp0PcAV7i6V,0.626,0.922,9,-2.037,1,0.0714,0.00789,0.000598,0.2769999999999999,0.5539999999999999,139.987
7JGqyqdzijtJeqVRhADFZd,0.654,0.752,11,-3.676,0,0.0316,0.0691,1.79e-06,0.077,0.4529999999999999,97.998
4WLVepwyIveYwv7uJROc5p,0.492,0.742,1,-5.291,1,0.183,0.0417,0.0,0.0688,0.677,126.038
7v71Aur70pf46NQIoSQii7,0.611,0.909,9,-3.967,0,0.0493,0.0373,0.00501,0.0829,0.215,128.039
08BHXdGEEXJ9ocN49nEEr4,0.716,0.659,11,-4.4430000000000005,0,0.0587,0.519,0.0,0.182,0.22,101.982
6vJFOgEWgVKb4ol7DHW0Tj,0.731,0.563,6,-6.622999999999999,0,0.0373,0.182,0.0001189999999999,0.1169999999999999,0.4,127.993
3D7rcEEifDAaTdeUL7tbpv,0.7829999999999999,0.7709999999999999,8,-4.029,0,0.114,0.0651,0.000136,0.2739999999999999,0.598,103.011
1mG0wSudoIljGvU5KqVLj8,0.551,0.843,8,-6.955,0,0.0348,0.0276,0.0,0.162,0.419,97.011
1K8NolvA0wD0zlON81qfc8,0.602,0.597,11,-7.702999999999999,0,0.0543,0.0894,0.0,0.5539999999999999,0.306,122.926
3VXpezslDycvp4shSrhuDo,0.647,0.96,6,-5.772,0,0.0617,0.00197,0.00101,0.281,0.777,125.016
5LKD8mEriZm3VPt0VmrGz1,0.629,0.918,9,-5.191,0,0.0546,0.161,0.8240000000000001,0.308,0.211,128.055
3ohCpqcw0u2h4zV2ppzV0h,0.655,0.589,5,-6.919,0,0.0504,0.0138,0.346,0.0983,0.2189999999999999,124.977
7bnqNC0CBeaD09RGUG3FBm,0.623,0.975,3,-2.632,0,0.109,0.00732,0.16,0.0614,0.225,125.94
4e6c1FAcEv78rAuAQnjh20,0.562,0.831,4,-7.742000000000001,1,0.0451,0.0105,0.00119,0.271,0.357,125.003
0uc7vguphIRR98PfMjaQtq,0.6409999999999999,0.74,9,-6.347,1,0.0496,0.0611,1.75e-05,0.562,0.258,130.001
64dkTKKNLwbjBuU4xnS2ei,0.6559999999999999,0.618,9,-6.608,1,0.0284,0.0357,0.000325,0.315,0.2289999999999999,127.034
0WEVf4RhIrcr3S3ULBrt0T,0.565,0.8320000000000001,10,-5.732,0,0.114,0.0247,0.0,0.26,0.233,112.827
5tkxNImJO0gGcXmKepjaJG,0.868,0.42,9,-9.752,1,0.0462,0.212,0.0,0.531,0.741,99.975
1VM6fZXIo7cKftvZwmYRbr,0.722,0.863,11,-4.625,0,0.0686,0.125,1.47e-05,0.191,0.772,120.011
7LEAJRQzeI6buHaqrIIcyE,0.523,0.7120000000000001,3,-6.099,1,0.0342,0.0021,0.000267,0.107,0.184,91.983
09SsJ3591t1ZXM1lbdtki4,0.625,0.713,11,-5.609,0,0.0353,0.0213,1.32e-06,0.175,0.128,104.934
5m1NC5p6ZsxgpQU7M1pHmT,0.55,0.7040000000000001,8,-6.426,1,0.0592,0.0617,0.0,0.152,0.226,128.049
3AVnIi6HvEiHGlIj4c6ok2,0.8270000000000001,0.7120000000000001,4,-7.676,0,0.0556,0.00805,2.47e-06,0.0878,0.133,128.006
3jVOB0YwkvVYo8jHmwupsR,0.831,0.784,0,-5.349,0,0.0482,0.0526,0.000134,0.129,0.6920000000000001,123.977
7KPMoaXQRanQdxnITnAHaq,0.6629999999999999,0.696,7,-5.94,1,0.11,0.000523,1.18e-06,0.6609999999999999,0.789,127.985
12MqM3S0fTvR6X4Jt1Xvn6,0.5770000000000001,0.698,1,-4.773,1,0.0451,0.0541,0.0,0.131,0.324,128.061
5Avr5FEmIcMyLPMIiNMEd8,0.6629999999999999,0.8,5,-5.49,0,0.0472,0.639,5.04e-05,0.591,0.595,100.018
2O9S5fAYQqHUBP4cG7NHst,0.691,0.754,11,-5.872999999999999,1,0.0365,0.0691,0.0745,0.0792,0.466,127.991
7g4V1MvSEquPXPJ2zN2lbz,0.802,0.778,11,-5.93,0,0.0926,0.00771,0.00232,0.0656,0.5660000000000001,112.026
1T5EJGONAnpiMikThDYNdH,0.7190000000000001,0.933,10,-4.274,1,0.0606,0.176,0.00182,0.295,0.373,125.088
16vfZDGVdF2mXCxH2zQ21g,0.569,0.8079999999999999,9,-3.341,1,0.0994,0.102,2.53e-05,0.508,0.475,128.064
0CObIjO1AMb1GUFbDg9u7h,0.634,0.861,10,-4.58,1,0.107,0.0356,0.0,0.0831,0.569,121.903
2TK4UUeqjb5ZZAEAAxeXRc,0.635,0.693,6,-7.814,0,0.0428,0.0393,0.0366,0.125,0.48,120.003
02hAUjeZHXJSIIJdX4Esmb,0.5329999999999999,0.936,1,-4.626,1,0.0447,0.0143,0.721,0.0622,0.421,128.018
4PvSXqDZXQYE9lKWaWz4lI,0.5489999999999999,0.767,6,-4.236000000000001,0,0.0303,0.0018,1.34e-05,0.276,0.406,108.037
5f4kn58RoV6jodUeYGAjjF,0.775,0.67,1,-5.779,1,0.0466,0.0245,0.000532,0.177,0.88,122.002
5Vv4HaQCbjm7Ho7WyDTnPY,0.627,0.8759999999999999,11,-4.391,0,0.0324,0.0159,0.0,0.0665,0.418,111.949
0ekRt9Sc1ukWhAlyEyksuU,0.665,0.7,2,-5.138999999999999,1,0.0511,0.0634,0.0,0.25,0.2019999999999999,169.94299999999998
5q9WdxTGGk7lXNJap6udJ0,0.588,0.936,11,-4.664,1,0.0491,0.0009699999999999,7.609999999999999e-05,0.152,0.5820000000000001,127.959
2OkU57LVQoynnVyLE1LrPN,0.546,0.466,1,-8.337,1,0.0478,0.523,0.000823,0.0685,0.5760000000000001,119.584
0cNRa6q0dPjckz3SoDGirO,0.6509999999999999,0.871,8,-5.204,1,0.0397,0.000424,0.000113,0.344,0.7290000000000001,129.974
6KAtHNic0deGhGNMaq9oMI,0.606,0.993,6,-2.509,0,0.074,0.0372,0.0664,0.367,0.125,128.012
1nO67wic65N413c11zKxM7,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.07399999999998
4b6LMzBlyRMnHI1q5j8Zp0,0.56,0.833,7,-5.504,0,0.0364,0.000985,9.64e-05,0.173,0.35,129.988
6a9MKm9Q03tVUjj0AeeqCx,0.659,0.562,0,-9.2,1,0.0623,0.0116,0.866,0.111,0.374,128.004
2znzyzlAUc8Z1Ikq9aFOcx,0.77,0.664,0,-5.604,1,0.211,0.215,0.000118,0.105,0.472,140.16299999999998
68fnM4NfYWDxTKghRO0hhP,0.449,0.639,8,-5.18,1,0.301,0.541,0.0,0.3879999999999999,0.285,172.766
25p4sb84FOZduVbpGRsh9v,0.7559999999999999,0.5670000000000001,11,-8.244,0,0.0487,0.00173,0.0855,0.069,0.626,121.999
5ybydtBlJJL82AprlvN7Lg,0.618,0.82,10,-5.7,0,0.0871,0.0578,0.000171,0.131,0.56,125.019
2BZTUDdK3BhJvTbxoCHlJ6,0.638,0.514,5,-7.252999999999999,0,0.0332,0.00151,0.0465,0.0817,0.114,127.999
7FbiZjZnuPnxuM9b5W5lmg,0.5329999999999999,0.785,7,-5.11,0,0.0889,0.0054399999999999,0.0706,0.0865,0.225,128.046
1fu2VjMQQlOGXcESeA8Yd5,0.583,0.855,2,-4.712,1,0.0508,0.0208,0.168,0.4579999999999999,0.0939,128.042
3neBAEV5Tkp4BrKv85xysR,0.794,0.8640000000000001,0,-4.815,1,0.0695,0.00134,0.000486,0.177,0.509,123.042
66GwxT8WGVBRLoKmXH8IfE,0.568,0.8270000000000001,5,-4.421,1,0.078,0.00119,0.038,0.149,0.4639999999999999,128.02
5ZdoETrAlitUnfV1xrbkPA,0.708,0.7979999999999999,7,-4.7410000000000005,1,0.0427,0.0579999999999999,0.54,0.108,0.222,125.966
2n5FdhSAJSnUhQypoNHQb9,0.8340000000000001,0.488,3,-7.88,1,0.0446,0.753,0.124,0.0967,0.332,115.988
3FAF2JIoBjKkdubOBVAbca,0.652,0.711,11,-7.81,0,0.0352,0.00682,0.174,0.141,0.18,130.006
6P6YKVO2X5YOMhlyWpUOWu,0.733,0.696,10,-7.327000000000001,0,0.0374,0.318,7.47e-05,0.0988,0.327,121.978
5KgAWdLVNNc9yvTvv387a1,0.551,0.63,8,-9.104,0,0.0367,0.00308,0.0038399999999999,0.509,0.285,127.037
6rsQ3AtnyQKTQCcIN7NwjW,0.773,0.6990000000000001,10,-5.132999999999999,0,0.0591,0.015,0.0,0.14,0.607,112.485
0YLNrJWUbc9YpL8NVWhcrx,0.852,0.585,5,-8.761000000000001,1,0.0529,0.0644,0.00656,0.11,0.49,105.011
7jkDGDuuXVbGLDehfk6ivi,0.7659999999999999,0.6709999999999999,9,-8.684,1,0.216,0.34,0.0004509999999999,0.142,0.292,127.988
1fRNtrVNv6Aru1orVyUCAQ,0.721,0.8590000000000001,11,-6.749,1,0.122,0.204,0.000113,0.467,0.3339999999999999,118.002
5YHLELLguWAEGGg0xL31m3,0.835,0.973,6,-4.13,0,0.0694,0.00397,0.0351,0.11,0.436,128.015
0F4KUDXmPhAP71ULvS5RAZ,0.774,0.7609999999999999,0,-6.644,1,0.103,0.273,0.639,0.038,0.77,103.982
6Thw69oeS0M2N553QGRv8g,0.644,0.588,6,-7.196000000000001,1,0.0335,0.0549,0.000376,0.0932,0.2769999999999999,102.033
6wRmGNg0GbroG27dV3Z4q9,0.68,0.862,9,-6.51,1,0.0404,0.1689999999999999,0.0,0.252,0.325,123.048
7emvGfWGGflq16VgrcRx3r,0.644,0.605,0,-7.021,0,0.0916,0.276,0.0,0.11,0.413,122.906
5RWMlD6s4i8fECJkDvdt7D,0.5720000000000001,0.8190000000000001,2,-2.7110000000000003,0,0.0333,0.00146,0.0108,0.141,0.3389999999999999,91.945
37KiqJuaMXQWWra2KKcrfX,0.5329999999999999,0.928,0,-4.913,1,0.0354,0.000227,0.5920000000000001,0.3,0.196,124.454
3WbyTNOTi9pPSkJQzt3C12,0.523,0.574,0,-10.390999999999998,1,0.138,0.358,7.31e-05,0.109,0.118,124.15
4kCmfCnNjca59NowllKhzV,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.233,0.7509999999999999,107.985
1VGlMYqPO1LHyclvfIMvWI,0.6609999999999999,0.76,8,-4.769,1,0.0268,0.0004059999999999,0.0407,0.611,0.439,99.993
5dMDYyq1czyZ7FrEzMjARZ,0.687,0.649,0,-7.006,1,0.0456,0.0639,0.0032,0.0726,0.586,100.012
6fuYLzr0XjwXurFbkDkRJm,0.7240000000000001,0.7609999999999999,5,-5.928,1,0.0378,0.0203,0.000434,0.123,0.7440000000000001,127.985
3hbqfLW3FRFV5CQqdwNtoH,0.747,0.614,2,-4.821000000000001,1,0.0414,0.03,0.0,0.132,0.247,105.041
5xv5YlwHeveuhd31bT21cN,0.679,0.62,7,-8.073,0,0.0375,0.106,2.92e-06,0.102,0.4429999999999999,120.12
1UYSPfQcU2gJtZii4WRWjk,0.823,0.7909999999999999,11,-4.986000000000001,0,0.1369999999999999,0.0164,1.21e-05,0.0771,0.85,123.005
2Aomjzc0qNjk4uc3JYGxgc,0.595,0.5489999999999999,0,-7.733,1,0.104,0.132,1.4499999999999998e-05,0.0873,0.165,134.493
4vzxxbTJeTTTwP8VglZ8Xd,0.6679999999999999,0.8240000000000001,5,-6.747000000000001,1,0.221,0.0749,0.0,0.069,0.255,108.135
4xdNmYWQFo0ISB7jbTZzMh,0.616,0.8340000000000001,5,-4.637,0,0.0702,0.0291,0.0323,0.103,0.145,139.89
3kRKPvypncJ8MpX2SHjvRd,0.652,0.5429999999999999,9,-10.91,1,0.0865,0.00787,0.0,0.3329999999999999,0.687,111.973
5HJZzHKWYf7jAKaJD0V2Il,0.603,0.953,7,-3.838,0,0.0382,0.084,0.878,0.308,0.209,128.032
4QLmoDYp0RQ3lTHbAVAuyZ,0.8009999999999999,0.787,8,-4.833,1,0.127,0.192,2.98e-06,0.0875,0.57,115.962
7CenyP1EBTBx8jZepNDCBl,0.636,0.755,4,-7.165,1,0.0403,0.133,0.0,0.186,0.273,100.034
1FG7QNYVJz1x50D8AzOVQt,0.82,0.8,5,-5.281000000000001,0,0.138,0.0858,3.4899999999999995e-05,0.3429999999999999,0.519,120.083
6Jo51jZGD1GH6KG0zvDHek,0.727,0.934,7,-5.397,1,0.1159999999999999,0.0457,0.00124,0.155,0.293,123.924
5re7vx6PQkhtI75uJpzsqn,0.807,0.687,11,-4.664,1,0.0582,0.371,1.71e-06,0.109,0.737,120.006
3akdYEmwE7ZoXEX4kivB7e,0.616,0.725,0,-5.309,1,0.0262,0.237,0.00251,0.0956,0.149,119.983
4BYwlYwqLtThvKdKmveJ6U,0.713,0.747,2,-5.791,1,0.048,0.0871,0.0,0.0636,0.457,109.958
6lvR6okoM2C4XvWciLt8fr,0.469,0.8740000000000001,0,-3.404,0,0.0433,0.0268,0.23,0.114,0.297,127.862
37fbh6vljxudB4j4y8yNWC,0.521,0.81,11,-6.347,1,0.0764,0.182,0.0,0.212,0.503,124.94
2KtOOW1DN1D0AJTkJmfq3M,0.344,0.865,4,-5.84,0,0.222,0.0163,5.8e-05,0.105,0.205,128.07
6NydsCI8SeWONQQURZ4NRW,0.6779999999999999,0.601,11,-7.989,0,0.238,0.1669999999999999,0.00512,0.0941,0.488,109.891
2DcZd7oFgctIJZG5pFncyD,0.358,0.643,5,-8.033999999999999,0,0.081,0.157,0.0,0.0898,0.441,152.085
6Awv1Nngm0jZbhklY07xSB,0.5920000000000001,0.85,7,-2.9160000000000004,0,0.084,0.268,3.46e-05,0.262,0.312,128.061
0pa5N8ZdLiRziA6n8cGU6p,0.654,0.614,7,-8.232000000000001,0,0.0932,0.0736,1.3800000000000002e-05,0.108,0.203,97.983
40vCMTDaDwwpf7DyBlmgEj,0.672,0.8959999999999999,10,-5.278,1,0.0657,0.122,0.00418,0.0608,0.483,123.941
3J7liEhbzugpvof2EjDlei,0.767,0.7,0,-6.331,1,0.068,0.0629,4.57e-06,0.193,0.2769999999999999,113.979
3XBlxEYza2r2GqIiQTbH07,0.691,0.72,7,-5.404,1,0.296,0.0033,0.12,0.273,0.523,124.955
78zlgKzdU5vp15sOlKaSnT,0.6940000000000001,0.823,6,-4.652,1,0.201,0.0243,0.0,0.275,0.552,118.108
2SKvJYUnih2apztfzWBQUd,0.747,0.853,9,-4.262,0,0.0491,0.00635,0.8740000000000001,0.139,0.452,127.983
5X9aLsGQQ3TQLbrpyPhwci,0.552,0.76,0,-4.967,0,0.0695,0.19,0.0,0.256,0.477,128.055
1L6HVFyDAf7MGPjHBibgQV,0.809,0.96,10,-3.275,0,0.104,0.0116,0.317,0.233,0.545,126.026
5XrcR72Zz11SKyHnwnemXY,0.644,0.89,1,-3.244,0,0.0295,0.0712,0.00159,0.162,0.4479999999999999,125.011
4imJ7kX6dCFCBLnO8yQmd7,0.481,0.3979999999999999,0,-10.5,1,0.0299,0.178,0.0116,0.129,0.148,94.086
2uqdZBQa9VrHQkuAaK8Syo,0.7859999999999999,0.648,5,-5.961,1,0.0389,0.00987,0.0259,0.254,0.21,128.015
7Bjf96uNizpvXLvNyOJpst,0.726,0.88,2,-4.137,1,0.0581,0.072,0.000462,0.0906,0.7390000000000001,95.037
5EECgBC0NjIaUd8ke9YYTo,0.6609999999999999,0.7959999999999999,10,-5.513,0,0.154,0.143,0.0,0.276,0.472,128.07299999999998
16QhpULFOW9fE2yvXsJV6A,0.469,0.83,8,-3.301,1,0.0727,0.000187,0.0,0.0875,0.162,126.835
1oSLMJeccvgqel2kyhdd9j,0.669,0.8740000000000001,4,-2.8280000000000003,0,0.0349,0.0553,2.49e-06,0.1119999999999999,0.178,123.977
7m9j9N42SLMCuALFwC6tD4,0.636,0.866,6,-2.922,0,0.264,0.0307,0.0,0.0912,0.614,125.897
6bfTktuowT5bIMe87Q5rmp,0.68,0.882,1,-2.891,1,0.0647,0.0854,0.000465,0.155,0.462,125.956
6MYshGKhcheOSGquz6NKbC,0.614,0.897,7,-3.918,1,0.0762,0.0621,0.0,0.178,0.4529999999999999,124.029
7otYg4mLHE3r3NriE0cJ9i,0.778,0.948,9,-5.681,1,0.0832,0.0147,0.3829999999999999,0.0741,0.87,116.987
0ywzvARVqoxQOJpaswRe9E,0.784,0.595,2,-6.816,1,0.0413,0.00476,0.00727,0.059,0.183,124.019
5xBafmhrJzzMsd1dxErIbJ,0.7120000000000001,0.871,7,-3.571,0,0.225,0.179,1.94e-06,0.203,0.379,123.974
2deqDqxjn8W7JQ0szZMRdk,0.639,0.9,6,-4.803,0,0.0627,0.00872,0.00936,0.108,0.737,126.012
35zWpeXJ71mprm8V9GOHpV,0.415,0.8590000000000001,10,-3.809,0,0.0803,0.00611,0.00502,0.087,0.291,105.062
5izJoFeYASIvsVNtMSHSpi,0.6779999999999999,0.823,11,-3.873,0,0.0325,0.0939,3.04e-06,0.177,0.498,120.038
5W0vgRE9B23TZDj5B7pRUO,0.497,0.747,11,-3.112,0,0.0894,0.0259,0.0,0.0697,0.355,140.81
3LsNRAL1hRtl3gMTJz2NPN,0.348,0.922,7,-4.402,0,0.139,0.0656,0.000265,0.288,0.184,125.775
5Q7h7R1D9q7gkB1FimDsCE,0.887,0.852,8,-5.224,1,0.0581,0.00783,0.000472,0.0697,0.621,122.989
2EHVjRFRSsXQaHAsys74Us,0.636,0.602,1,-5.546,1,0.0345,0.0176,0.000179,0.0818,0.291,122.021
2JDe8jKdOcOcQm8oM4bavF,0.596,0.7959999999999999,0,-5.579,1,0.0963,0.0109,2.15e-05,0.148,0.4589999999999999,114.895
22ps3KimZMRByWUdG6bLO8,0.716,0.911,10,-3.4330000000000003,0,0.0538,0.0855,0.0,0.14,0.4,123.925
4cS66S86D9Xu5L9QqVGGc2,0.625,0.952,3,-1.612,0,0.135,0.00326,0.0,0.3879999999999999,0.371,128.10399999999998
4RgDgaohkG08f630ZT9QKc,0.653,0.946,5,-3.757,0,0.0556,0.00812,0.000207,0.126,0.653,125.966
7fGn1cjdKNcXtwnPoiiGsN,0.618,0.949,4,-2.697,0,0.0903,0.254,2.99e-06,0.488,0.293,127.961
35RN4JojBYBasOZoKcao9D,0.726,0.88,1,-4.234,0,0.0637,0.0171,0.0,0.3229999999999999,0.816,122.004
1Ygm9KdH3wbzDekO8JgxcW,0.5820000000000001,0.835,7,-4.899,1,0.222,0.133,0.0,0.102,0.496,160.09
1xkLkSAOv1ALxKOHwZJRMn,0.735,0.933,1,-2.619,1,0.0398,0.0021899999999999,1.15e-05,0.0331,0.529,125.062
2qdhIjNdEZfrEfUDHxxpjr,0.741,0.784,0,-5.379,1,0.0699,0.0192,4.1200000000000005e-05,0.852,0.551,123.998
